id,purchase_date,purchase_device,spent,gender,country,join_device,join_date,group
1013351,NULL,Missing,0,M,MEX,A,26/01/2023,B
1013352,NULL,Missing,0,F,BRA,A,28/01/2023,B
1013353,NULL,Missing,0,M,USA,I,03/02/2023,B
1013354,NULL,Missing,0,M,USA,I,27/01/2023,B
1013355,NULL,Missing,0,F,TUR,A,25/01/2023,B
1013356,NULL,Missing,0,F,GBR,A,26/01/2023,A
1013357,NULL,Missing,0,M,MEX,I,25/01/2023,B
1013358,NULL,Missing,0,F,USA,I,02/02/2023,B
1013359,NULL,Missing,0,Missing,DEU,A,31/01/2023,B
1013361,NULL,Missing,0,M,MEX,I,25/01/2023,A
1013363,NULL,Missing,0,M,BRA,A,03/02/2023,B
1013364,NULL,Missing,0,F,USA,I,26/01/2023,A
1013365,NULL,Missing,0,F,BRA,I,28/01/2023,A
1013366,NULL,Missing,0,Missing,FRA,A,06/02/2023,A
1013367,NULL,Missing,0,F,BRA,A,03/02/2023,B
1013368,NULL,Missing,0,M,USA,I,27/01/2023,B
1013369,NULL,Missing,0,M,MEX,I,25/01/2023,B
1013370,NULL,Missing,0,Missing,USA,I,25/01/2023,B
1013371,NULL,Missing,0,O,USA,I,30/01/2023,B
1013372,NULL,Missing,0,F,USA,A,01/02/2023,A
1013373,NULL,Missing,0,F,USA,I,25/01/2023,A
1013374,NULL,Missing,0,Missing,USA,I,28/01/2023,B
1013375,NULL,Missing,0,Missing,DEU,I,29/01/2023,A
1013376,NULL,Missing,0,F,BRA,I,25/01/2023,A
1013377,NULL,Missing,0,M,MEX,A,26/01/2023,A
1013378,NULL,Missing,0,M,AUS,A,01/02/2023,A
1013379,NULL,Missing,0,M,MEX,I,27/01/2023,B
1013380,NULL,Missing,0,F,MEX,A,31/01/2023,A
1013381,NULL,Missing,0,M,MEX,A,28/01/2023,B
1013382,NULL,Missing,0,F,TUR,A,29/01/2023,B
1013383,NULL,Missing,0,M,USA,A,28/01/2023,A
1013384,NULL,Missing,0,F,BRA,A,06/02/2023,B
1013385,NULL,Missing,0,Missing,BRA,A,25/01/2023,B
1013386,NULL,Missing,0,F,GBR,I,26/01/2023,A
1013387,NULL,Missing,0,M,USA,Missing,01/02/2023,A
1013388,NULL,Missing,0,O,ESP,I,06/02/2023,B
1013389,NULL,Missing,0,F,MEX,I,25/01/2023,A
1013391,NULL,Missing,0,F,BRA,I,27/01/2023,B
1013392,NULL,Missing,0,M,USA,I,28/01/2023,A
1013393,NULL,Missing,0,M,CAN,I,25/01/2023,A
1013394,NULL,Missing,0,Missing,USA,A,29/01/2023,A
1013395,NULL,Missing,0,Missing,GBR,A,26/01/2023,B
1013396,NULL,Missing,0,F,DEU,I,06/02/2023,A
1013397,NULL,Missing,0,M,TUR,I,01/02/2023,A
1013399,NULL,Missing,0,O,DEU,I,28/01/2023,A
1013400,NULL,Missing,0,Missing,USA,A,30/01/2023,A
1013401,NULL,Missing,0,F,DEU,I,25/01/2023,B
1013402,NULL,Missing,0,M,BRA,I,03/02/2023,A
1013403,NULL,Missing,0,Missing,CAN,A,28/01/2023,A
1013404,NULL,Missing,0,Missing,USA,I,27/01/2023,A
1013405,NULL,Missing,0,Missing,BRA,I,01/02/2023,B
1013406,NULL,Missing,0,Missing,Missing,I,06/02/2023,A
1013407,NULL,Missing,0,F,USA,A,04/02/2023,B
1013408,NULL,Missing,0,M,ESP,A,25/01/2023,A
1013410,NULL,Missing,0,M,MEX,A,30/01/2023,B
1013411,NULL,Missing,0,M,BRA,A,27/01/2023,A
1013412,NULL,Missing,0,M,DEU,A,28/01/2023,A
1013413,NULL,Missing,0,F,BRA,A,25/01/2023,B
1013414,NULL,Missing,0,M,TUR,A,25/01/2023,B
1013415,NULL,Missing,0,Missing,BRA,A,01/02/2023,A
1013417,NULL,Missing,0,O,MEX,A,31/01/2023,B
1013418,NULL,Missing,0,O,BRA,A,01/02/2023,B
1013419,NULL,Missing,0,O,FRA,A,27/01/2023,A
1013420,NULL,Missing,0,F,USA,A,29/01/2023,B
1013421,NULL,Missing,0,M,MEX,A,26/01/2023,B
1013422,NULL,Missing,0,M,USA,A,26/01/2023,A
1013423,NULL,Missing,0,F,BRA,A,28/01/2023,A
1013424,NULL,Missing,0,M,USA,A,30/01/2023,B
1013425,NULL,Missing,0,F,USA,A,30/01/2023,B
1013426,NULL,Missing,0,F,MEX,A,28/01/2023,B
1013427,NULL,Missing,0,F,AUS,A,06/02/2023,B
1013428,NULL,Missing,0,M,Missing,A,26/01/2023,B
1013429,NULL,Missing,0,M,USA,A,26/01/2023,B
1013430,NULL,Missing,0,M,FRA,A,02/02/2023,B
1013431,NULL,Missing,0,O,DEU,A,27/01/2023,B
1013432,NULL,Missing,0,M,BRA,A,26/01/2023,B
1013433,NULL,Missing,0,M,ESP,A,26/01/2023,B
1013434,NULL,Missing,0,F,USA,A,26/01/2023,B
1013435,NULL,Missing,0,F,BRA,A,02/02/2023,A
1013436,NULL,Missing,0,M,MEX,I,01/02/2023,B
1013437,NULL,Missing,0,M,USA,A,29/01/2023,B
1013438,NULL,Missing,0,Missing,BRA,A,25/01/2023,B
1013439,NULL,Missing,0,M,CAN,A,26/01/2023,B
1013440,NULL,Missing,0,M,USA,I,05/02/2023,B
1013441,NULL,Missing,0,M,TUR,A,25/01/2023,A
1013442,NULL,Missing,0,F,USA,A,25/01/2023,A
1013443,NULL,Missing,0,F,BRA,A,26/01/2023,A
1013444,NULL,Missing,0,F,BRA,A,31/01/2023,A
1013445,NULL,Missing,0,F,FRA,A,30/01/2023,A
1013446,NULL,Missing,0,O,MEX,A,27/01/2023,B
1013447,NULL,Missing,0,Missing,TUR,I,30/01/2023,B
1013448,NULL,Missing,0,M,MEX,A,26/01/2023,B
1013449,NULL,Missing,0,M,BRA,A,06/02/2023,A
1013450,NULL,Missing,0,M,USA,A,25/01/2023,A
1013451,NULL,Missing,0,M,GBR,A,25/01/2023,A
1013452,NULL,Missing,0,F,DEU,A,25/01/2023,B
1013453,NULL,Missing,0,F,BRA,I,29/01/2023,A
1013454,NULL,Missing,0,F,ESP,A,03/02/2023,B
1013455,NULL,Missing,0,F,FRA,I,28/01/2023,B
1013456,NULL,Missing,0,M,USA,I,05/02/2023,B
1013457,NULL,Missing,0,F,MEX,I,25/01/2023,B
1013458,NULL,Missing,0,Missing,TUR,A,29/01/2023,A
1013459,NULL,Missing,0,Missing,USA,A,04/02/2023,A
1013460,NULL,Missing,0,M,USA,I,29/01/2023,B
1013461,NULL,Missing,0,M,USA,I,26/01/2023,A
1013462,NULL,Missing,0,F,BRA,A,25/01/2023,B
1013463,NULL,Missing,0,M,TUR,A,06/02/2023,A
1013464,NULL,Missing,0,M,MEX,A,03/02/2023,A
1013465,NULL,Missing,0,F,ESP,A,25/01/2023,A
1013466,NULL,Missing,0,M,MEX,I,25/01/2023,B
1013467,NULL,Missing,0,M,TUR,A,25/01/2023,B
1013468,NULL,Missing,0,M,BRA,A,30/01/2023,B
1013469,NULL,Missing,0,M,DEU,I,26/01/2023,B
1013470,NULL,Missing,0,Missing,USA,A,25/01/2023,B
1013471,NULL,Missing,0,F,MEX,I,26/01/2023,A
1013472,NULL,Missing,0,O,TUR,A,28/01/2023,B
1013473,NULL,Missing,0,Missing,USA,A,26/01/2023,B
1013474,NULL,Missing,0,F,FRA,I,27/01/2023,B
1013475,NULL,Missing,0,F,GBR,I,25/01/2023,B
1013476,NULL,Missing,0,M,USA,I,26/01/2023,A
1013477,NULL,Missing,0,F,MEX,I,25/01/2023,A
1013478,NULL,Missing,0,M,CAN,I,30/01/2023,A
1013479,NULL,Missing,0,Missing,FRA,I,25/01/2023,A
1013481,NULL,Missing,0,F,USA,A,26/01/2023,A
1013482,NULL,Missing,0,M,USA,A,04/02/2023,B
1013483,NULL,Missing,0,M,TUR,A,02/02/2023,A
1013484,NULL,Missing,0,M,Missing,A,28/01/2023,A
1013485,NULL,Missing,0,M,BRA,I,27/01/2023,A
1013486,NULL,Missing,0,M,MEX,I,26/01/2023,A
1013487,NULL,Missing,0,M,Missing,A,27/01/2023,B
1013488,NULL,Missing,0,F,USA,I,26/01/2023,A
1013489,NULL,Missing,0,Missing,USA,A,30/01/2023,B
1013490,NULL,Missing,0,Missing,USA,A,04/02/2023,A
1013491,NULL,Missing,0,Missing,USA,A,03/02/2023,A
1013492,NULL,Missing,0,M,GBR,I,28/01/2023,B
1013493,NULL,Missing,0,F,FRA,A,28/01/2023,B
1013494,NULL,Missing,0,F,DEU,A,25/01/2023,A
1013495,NULL,Missing,0,F,Missing,A,26/01/2023,A
1013496,NULL,Missing,0,F,MEX,I,26/01/2023,A
1013497,NULL,Missing,0,F,DEU,A,27/01/2023,A
1013498,NULL,Missing,0,F,DEU,A,26/01/2023,A
1013499,NULL,Missing,0,M,DEU,A,27/01/2023,B
1013500,NULL,Missing,0,O,DEU,A,26/01/2023,A
1013501,NULL,Missing,0,F,DEU,I,30/01/2023,A
1013502,NULL,Missing,0,M,MEX,Missing,06/02/2023,A
1013503,NULL,Missing,0,M,MEX,I,29/01/2023,A
1013504,NULL,Missing,0,M,ESP,A,28/01/2023,B
1013505,NULL,Missing,0,M,USA,A,27/01/2023,A
1013506,NULL,Missing,0,F,USA,I,27/01/2023,A
1013507,NULL,Missing,0,M,TUR,A,02/02/2023,B
1013508,NULL,Missing,0,M,TUR,A,28/01/2023,B
1013509,NULL,Missing,0,Missing,USA,A,27/01/2023,B
1013510,NULL,Missing,0,M,GBR,I,26/01/2023,A
1013511,NULL,Missing,0,Missing,USA,I,05/02/2023,A
1013512,NULL,Missing,0,Missing,BRA,A,28/01/2023,B
1013513,NULL,Missing,0,M,USA,A,06/02/2023,B
1013514,NULL,Missing,0,F,TUR,I,27/01/2023,A
1013515,NULL,Missing,0,F,DEU,A,26/01/2023,B
1013516,NULL,Missing,0,M,DEU,A,29/01/2023,A
1013517,NULL,Missing,0,M,TUR,I,25/01/2023,B
1013518,NULL,Missing,0,M,Missing,I,25/01/2023,B
1013519,NULL,Missing,0,M,MEX,Missing,04/02/2023,A
1013520,NULL,Missing,0,M,BRA,A,27/01/2023,B
1013521,NULL,Missing,0,M,CAN,I,25/01/2023,B
1013522,NULL,Missing,0,Missing,USA,A,26/01/2023,A
1013523,NULL,Missing,0,F,BRA,I,01/02/2023,B
1013524,NULL,Missing,0,Missing,USA,I,26/01/2023,A
1013525,NULL,Missing,0,F,MEX,A,26/01/2023,B
1013526,NULL,Missing,0,M,USA,I,26/01/2023,B
1013527,NULL,Missing,0,M,USA,A,28/01/2023,A
1013528,NULL,Missing,0,Missing,DEU,A,29/01/2023,B
1013529,NULL,Missing,0,M,USA,A,27/01/2023,B
1013530,NULL,Missing,0,M,TUR,I,28/01/2023,A
1013531,NULL,Missing,0,F,DEU,I,26/01/2023,A
1013532,NULL,Missing,0,M,FRA,A,31/01/2023,B
1013533,NULL,Missing,0,F,DEU,I,06/02/2023,B
1013534,NULL,Missing,0,F,USA,A,28/01/2023,B
1013535,NULL,Missing,0,M,GBR,A,31/01/2023,A
1013536,NULL,Missing,0,F,BRA,I,30/01/2023,A
1013537,NULL,Missing,0,F,GBR,A,02/02/2023,B
1013538,NULL,Missing,0,F,TUR,I,26/01/2023,A
1013539,NULL,Missing,0,M,USA,A,31/01/2023,A
1013540,NULL,Missing,0,M,USA,A,01/02/2023,A
1013541,NULL,Missing,0,M,USA,I,27/01/2023,A
1013542,NULL,Missing,0,M,BRA,A,27/01/2023,B
1013543,NULL,Missing,0,M,DEU,A,26/01/2023,B
1013544,NULL,Missing,0,F,ESP,I,28/01/2023,B
1013545,NULL,Missing,0,F,USA,A,29/01/2023,A
1013546,NULL,Missing,0,Missing,USA,A,28/01/2023,A
1013547,NULL,Missing,0,F,GBR,I,05/02/2023,A
1013548,NULL,Missing,0,M,BRA,I,27/01/2023,B
1013549,NULL,Missing,0,F,DEU,A,29/01/2023,B
1013550,NULL,Missing,0,F,BRA,I,26/01/2023,B
1013551,NULL,Missing,0,M,USA,I,27/01/2023,B
1013552,NULL,Missing,0,M,USA,I,25/01/2023,B
1013553,NULL,Missing,0,M,USA,I,02/02/2023,B
1013554,NULL,Missing,0,F,USA,I,31/01/2023,A
1013555,NULL,Missing,0,F,MEX,A,28/01/2023,A
1013556,NULL,Missing,0,Missing,DEU,I,05/02/2023,A
1013557,NULL,Missing,0,Missing,FRA,A,26/01/2023,B
1013558,NULL,Missing,0,M,USA,I,31/01/2023,A
1013559,NULL,Missing,0,M,USA,A,28/01/2023,A
1013560,NULL,Missing,0,M,USA,A,26/01/2023,A
1013561,NULL,Missing,0,M,TUR,I,29/01/2023,A
1013562,NULL,Missing,0,F,BRA,A,29/01/2023,A
1013563,NULL,Missing,0,M,TUR,I,29/01/2023,A
1013564,NULL,Missing,0,F,BRA,A,29/01/2023,A
1013565,NULL,Missing,0,F,FRA,I,31/01/2023,B
1013566,NULL,Missing,0,M,BRA,I,28/01/2023,B
1013567,NULL,Missing,0,M,BRA,I,27/01/2023,A
1013568,NULL,Missing,0,M,BRA,A,28/01/2023,A
1013569,NULL,Missing,0,M,Missing,A,05/02/2023,A
1013570,NULL,Missing,0,M,USA,A,31/01/2023,A
1013571,NULL,Missing,0,M,TUR,A,27/01/2023,A
1013572,NULL,Missing,0,M,BRA,A,30/01/2023,A
1013574,NULL,Missing,0,Missing,FRA,I,02/02/2023,B
1013575,NULL,Missing,0,Missing,BRA,Missing,25/01/2023,B
1013576,NULL,Missing,0,F,MEX,A,05/02/2023,B
1013577,NULL,Missing,0,F,DEU,I,25/01/2023,A
1013578,NULL,Missing,0,F,BRA,I,31/01/2023,A
1013579,NULL,Missing,0,F,USA,A,31/01/2023,B
1013580,NULL,Missing,0,Missing,BRA,I,25/01/2023,A
1013581,NULL,Missing,0,M,BRA,A,29/01/2023,A
1013582,NULL,Missing,0,M,DEU,I,25/01/2023,B
1013583,NULL,Missing,0,Missing,BRA,I,28/01/2023,B
1013584,NULL,Missing,0,M,GBR,I,26/01/2023,B
1013585,NULL,Missing,0,M,MEX,A,26/01/2023,A
1013586,NULL,Missing,0,M,BRA,I,26/01/2023,B
1013587,NULL,Missing,0,M,DEU,I,25/01/2023,B
1013588,NULL,Missing,0,Missing,ESP,I,27/01/2023,A
1013589,NULL,Missing,0,F,USA,A,31/01/2023,A
1013590,NULL,Missing,0,M,BRA,I,26/01/2023,B
1013591,NULL,Missing,0,O,TUR,A,26/01/2023,B
1013592,NULL,Missing,0,Missing,DEU,A,29/01/2023,A
1013593,NULL,Missing,0,M,USA,I,02/02/2023,A
1013594,NULL,Missing,0,M,USA,A,25/01/2023,B
1013595,NULL,Missing,0,F,USA,I,26/01/2023,A
1013596,NULL,Missing,0,F,MEX,A,30/01/2023,B
1013597,NULL,Missing,0,M,USA,I,26/01/2023,B
1013598,NULL,Missing,0,Missing,BRA,I,30/01/2023,B
1013599,NULL,Missing,0,M,USA,A,25/01/2023,B
1013600,NULL,Missing,0,M,USA,I,02/02/2023,B
1013601,NULL,Missing,0,F,USA,A,26/01/2023,A
1013602,NULL,Missing,0,Missing,USA,I,30/01/2023,A
1013603,NULL,Missing,0,M,USA,I,25/01/2023,B
1013604,NULL,Missing,0,M,USA,A,26/01/2023,A
1013605,NULL,Missing,0,M,USA,A,26/01/2023,A
1013606,NULL,Missing,0,Missing,BRA,I,26/01/2023,B
1013607,NULL,Missing,0,F,FRA,A,28/01/2023,B
1013608,NULL,Missing,0,F,MEX,I,26/01/2023,A
1013609,NULL,Missing,0,M,BRA,I,04/02/2023,B
1013610,NULL,Missing,0,M,USA,I,30/01/2023,B
1013611,NULL,Missing,0,F,FRA,A,04/02/2023,B
1013612,NULL,Missing,0,M,BRA,I,28/01/2023,A
1013613,NULL,Missing,0,M,CAN,A,25/01/2023,A
1013614,NULL,Missing,0,Missing,Missing,A,27/01/2023,A
1013615,NULL,Missing,0,F,GBR,A,30/01/2023,B
1013616,NULL,Missing,0,Missing,USA,I,29/01/2023,B
1013617,NULL,Missing,0,Missing,USA,A,26/01/2023,B
1013618,NULL,Missing,0,Missing,MEX,A,25/01/2023,B
1013619,NULL,Missing,0,Missing,TUR,A,26/01/2023,A
1013620,NULL,Missing,0,M,DEU,I,31/01/2023,A
1013621,NULL,Missing,0,M,TUR,I,05/02/2023,B
1013622,NULL,Missing,0,O,ESP,I,05/02/2023,B
1013623,NULL,Missing,0,M,FRA,I,01/02/2023,A
1013624,NULL,Missing,0,M,BRA,A,28/01/2023,A
1013625,NULL,Missing,0,F,BRA,A,04/02/2023,B
1013626,NULL,Missing,0,F,BRA,I,25/01/2023,B
1013627,NULL,Missing,0,F,GBR,I,31/01/2023,B
1013628,NULL,Missing,0,M,USA,A,25/01/2023,B
1013629,NULL,Missing,0,Missing,MEX,A,03/02/2023,A
1013630,NULL,Missing,0,M,DEU,A,28/01/2023,B
1013631,NULL,Missing,0,M,USA,A,25/01/2023,B
1013632,NULL,Missing,0,F,BRA,I,27/01/2023,A
1013633,NULL,Missing,0,F,USA,A,27/01/2023,B
1013634,NULL,Missing,0,M,USA,A,02/02/2023,B
1013635,NULL,Missing,0,Missing,USA,I,27/01/2023,A
1013636,NULL,Missing,0,M,GBR,I,26/01/2023,A
1013637,NULL,Missing,0,Missing,BRA,A,27/01/2023,A
1013638,NULL,Missing,0,M,USA,A,27/01/2023,B
1013639,NULL,Missing,0,M,MEX,A,25/01/2023,B
1013640,NULL,Missing,0,F,TUR,I,26/01/2023,A
1013641,NULL,Missing,0,M,USA,I,25/01/2023,B
1013642,NULL,Missing,0,Missing,USA,A,30/01/2023,A
1013643,NULL,Missing,0,F,BRA,I,05/02/2023,B
1013644,NULL,Missing,0,F,USA,A,25/01/2023,B
1013645,NULL,Missing,0,M,USA,A,30/01/2023,A
1013646,NULL,Missing,0,M,USA,A,05/02/2023,B
1013647,NULL,Missing,0,M,USA,A,27/01/2023,B
1013648,NULL,Missing,0,Missing,GBR,A,05/02/2023,B
1013649,NULL,Missing,0,M,FRA,I,26/01/2023,B
1013650,NULL,Missing,0,F,Missing,A,04/02/2023,A
1013651,NULL,Missing,0,F,USA,A,28/01/2023,B
1013652,NULL,Missing,0,M,BRA,A,02/02/2023,A
1013653,NULL,Missing,0,F,USA,I,25/01/2023,B
1013654,NULL,Missing,0,Missing,USA,A,25/01/2023,B
1013655,NULL,Missing,0,F,MEX,A,02/02/2023,B
1013656,NULL,Missing,0,F,TUR,A,06/02/2023,B
1013657,NULL,Missing,0,M,DEU,I,05/02/2023,A
1013658,NULL,Missing,0,F,MEX,I,26/01/2023,B
1013659,NULL,Missing,0,M,GBR,A,04/02/2023,A
1013660,NULL,Missing,0,M,GBR,I,26/01/2023,B
1013661,NULL,Missing,0,Missing,BRA,A,26/01/2023,B
1013662,NULL,Missing,0,M,USA,A,25/01/2023,B
1013663,NULL,Missing,0,M,BRA,A,27/01/2023,A
1013664,NULL,Missing,0,M,GBR,I,30/01/2023,B
1013665,NULL,Missing,0,M,USA,I,25/01/2023,B
1013666,NULL,Missing,0,M,USA,A,03/02/2023,A
1013667,NULL,Missing,0,M,USA,A,29/01/2023,B
1013668,NULL,Missing,0,M,BRA,I,28/01/2023,A
1013669,NULL,Missing,0,Missing,USA,Missing,29/01/2023,A
1013671,NULL,Missing,0,F,TUR,A,29/01/2023,B
1013672,NULL,Missing,0,F,MEX,I,27/01/2023,A
1013673,NULL,Missing,0,M,USA,A,27/01/2023,B
1013674,NULL,Missing,0,M,DEU,A,31/01/2023,B
1013675,NULL,Missing,0,F,FRA,I,03/02/2023,B
1013676,NULL,Missing,0,F,USA,I,26/01/2023,B
1013677,NULL,Missing,0,F,BRA,A,26/01/2023,B
1013678,NULL,Missing,0,F,TUR,I,06/02/2023,B
1013680,NULL,Missing,0,O,USA,A,01/02/2023,B
1013681,NULL,Missing,0,F,GBR,A,27/01/2023,A
1013682,NULL,Missing,0,M,BRA,A,31/01/2023,A
1013683,NULL,Missing,0,M,GBR,I,26/01/2023,A
1013685,NULL,Missing,0,M,MEX,A,28/01/2023,B
1013687,NULL,Missing,0,F,MEX,I,27/01/2023,B
1013688,NULL,Missing,0,Missing,ESP,I,26/01/2023,A
1013689,NULL,Missing,0,F,USA,I,25/01/2023,A
1013690,NULL,Missing,0,F,USA,A,29/01/2023,B
1013691,NULL,Missing,0,M,USA,I,03/02/2023,A
1013692,NULL,Missing,0,F,USA,A,26/01/2023,A
1013693,NULL,Missing,0,M,TUR,I,26/01/2023,A
1013694,NULL,Missing,0,M,USA,Missing,27/01/2023,A
1013695,NULL,Missing,0,M,DEU,I,30/01/2023,A
1013696,NULL,Missing,0,F,USA,A,26/01/2023,A
1013697,NULL,Missing,0,M,USA,I,25/01/2023,B
1013698,NULL,Missing,0,F,BRA,A,27/01/2023,A
1013699,NULL,Missing,0,M,USA,A,25/01/2023,A
1013700,NULL,Missing,0,M,TUR,A,25/01/2023,B
1013701,NULL,Missing,0,M,USA,A,26/01/2023,B
1013702,NULL,Missing,0,F,BRA,A,01/02/2023,A
1013703,NULL,Missing,0,F,USA,I,29/01/2023,B
1013704,NULL,Missing,0,F,BRA,I,25/01/2023,B
1013705,NULL,Missing,0,M,USA,A,04/02/2023,A
1013706,NULL,Missing,0,O,MEX,A,04/02/2023,B
1013707,NULL,Missing,0,F,DEU,A,25/01/2023,B
1013708,NULL,Missing,0,M,BRA,A,27/01/2023,A
1013709,NULL,Missing,0,O,TUR,A,04/02/2023,B
1013710,NULL,Missing,0,M,USA,A,27/01/2023,A
1013711,NULL,Missing,0,F,USA,I,28/01/2023,A
1013712,NULL,Missing,0,Missing,BRA,I,26/01/2023,B
1013713,NULL,Missing,0,M,FRA,I,03/02/2023,A
1013714,NULL,Missing,0,M,DEU,I,25/01/2023,B
1013715,NULL,Missing,0,M,USA,I,27/01/2023,B
1013716,NULL,Missing,0,M,TUR,I,01/02/2023,A
1013717,NULL,Missing,0,F,USA,I,02/02/2023,B
1013718,NULL,Missing,0,M,BRA,I,26/01/2023,A
1013719,NULL,Missing,0,M,BRA,I,30/01/2023,B
1013720,NULL,Missing,0,F,GBR,A,02/02/2023,A
1013721,NULL,Missing,0,F,USA,A,28/01/2023,B
1013722,NULL,Missing,0,F,DEU,A,30/01/2023,A
1013723,NULL,Missing,0,F,Missing,A,25/01/2023,B
1013724,NULL,Missing,0,F,MEX,I,01/02/2023,A
1013725,NULL,Missing,0,M,MEX,I,02/02/2023,A
1013726,NULL,Missing,0,Missing,USA,A,28/01/2023,A
1013727,NULL,Missing,0,F,BRA,A,06/02/2023,B
1013728,NULL,Missing,0,Missing,USA,A,26/01/2023,B
1013729,NULL,Missing,0,M,USA,I,02/02/2023,B
1013730,NULL,Missing,0,M,DEU,A,03/02/2023,A
1013731,NULL,Missing,0,M,USA,A,26/01/2023,B
1013732,NULL,Missing,0,F,BRA,A,27/01/2023,B
1013733,NULL,Missing,0,M,USA,A,31/01/2023,A
1013734,NULL,Missing,0,Missing,USA,I,27/01/2023,A
1013735,NULL,Missing,0,F,USA,A,25/01/2023,A
1013736,NULL,Missing,0,F,BRA,A,27/01/2023,B
1013737,NULL,Missing,0,F,USA,I,06/02/2023,B
1013738,NULL,Missing,0,F,DEU,A,25/01/2023,B
1013739,NULL,Missing,0,F,CAN,A,31/01/2023,A
1013740,NULL,Missing,0,F,GBR,A,25/01/2023,A
1013741,NULL,Missing,0,M,ESP,A,04/02/2023,A
1013742,NULL,Missing,0,M,USA,I,26/01/2023,B
1013743,NULL,Missing,0,Missing,USA,I,27/01/2023,B
1013744,NULL,Missing,0,M,ESP,A,26/01/2023,A
1013745,NULL,Missing,0,F,USA,A,26/01/2023,B
1013746,NULL,Missing,0,F,BRA,A,04/02/2023,A
1013748,NULL,Missing,0,Missing,ESP,I,25/01/2023,B
1013749,NULL,Missing,0,Missing,DEU,A,25/01/2023,A
1013750,NULL,Missing,0,M,USA,A,01/02/2023,A
1013751,NULL,Missing,0,F,TUR,A,26/01/2023,A
1013752,NULL,Missing,0,F,DEU,A,30/01/2023,A
1013753,NULL,Missing,0,O,BRA,A,31/01/2023,B
1013754,NULL,Missing,0,M,TUR,A,29/01/2023,B
1013755,NULL,Missing,0,F,USA,A,26/01/2023,B
1013756,NULL,Missing,0,M,BRA,A,01/02/2023,B
1013757,NULL,Missing,0,M,USA,I,25/01/2023,B
1013759,NULL,Missing,0,F,CAN,I,27/01/2023,B
1013760,NULL,Missing,0,M,ESP,A,28/01/2023,B
1013761,NULL,Missing,0,F,USA,A,27/01/2023,B
1013762,NULL,Missing,0,M,USA,A,27/01/2023,B
1013763,NULL,Missing,0,Missing,TUR,A,28/01/2023,A
1013764,NULL,Missing,0,M,MEX,I,26/01/2023,A
1013765,NULL,Missing,0,F,GBR,A,28/01/2023,A
1013766,NULL,Missing,0,F,ESP,A,02/02/2023,B
1013767,NULL,Missing,0,M,USA,I,26/01/2023,B
1013768,NULL,Missing,0,F,FRA,I,03/02/2023,A
1013769,NULL,Missing,0,M,USA,I,28/01/2023,B
1013770,NULL,Missing,0,M,MEX,I,03/02/2023,B
1013771,NULL,Missing,0,F,USA,A,31/01/2023,A
1013772,NULL,Missing,0,M,USA,A,25/01/2023,A
1013773,NULL,Missing,0,M,BRA,A,29/01/2023,A
1013774,NULL,Missing,0,O,MEX,I,28/01/2023,A
1013775,NULL,Missing,0,F,DEU,I,27/01/2023,A
1013776,NULL,Missing,0,F,Missing,A,02/02/2023,A
1013777,NULL,Missing,0,F,ESP,A,29/01/2023,B
1013778,NULL,Missing,0,M,BRA,I,30/01/2023,B
1013779,NULL,Missing,0,O,FRA,I,25/01/2023,A
1013780,NULL,Missing,0,M,BRA,I,27/01/2023,A
1013781,NULL,Missing,0,M,FRA,I,03/02/2023,B
1013782,NULL,Missing,0,F,USA,I,29/01/2023,B
1013783,NULL,Missing,0,M,BRA,A,27/01/2023,A
1013784,NULL,Missing,0,F,USA,A,04/02/2023,A
1013785,NULL,Missing,0,M,USA,A,26/01/2023,B
1013786,NULL,Missing,0,F,USA,A,29/01/2023,B
1013787,NULL,Missing,0,M,Missing,I,25/01/2023,B
1013788,NULL,Missing,0,M,MEX,A,25/01/2023,A
1013789,NULL,Missing,0,M,BRA,A,29/01/2023,B
1013790,NULL,Missing,0,M,ESP,I,03/02/2023,B
1013791,NULL,Missing,0,M,TUR,I,27/01/2023,B
1013792,NULL,Missing,0,F,BRA,I,26/01/2023,B
1013794,NULL,Missing,0,F,USA,A,01/02/2023,B
1013795,NULL,Missing,0,F,USA,I,29/01/2023,A
1013796,NULL,Missing,0,F,CAN,A,29/01/2023,B
1013797,NULL,Missing,0,Missing,DEU,A,28/01/2023,B
1013798,NULL,Missing,0,M,DEU,A,25/01/2023,A
1013799,NULL,Missing,0,F,BRA,I,26/01/2023,A
1013800,NULL,Missing,0,O,USA,I,01/02/2023,B
1013801,NULL,Missing,0,M,USA,A,31/01/2023,A
1013802,NULL,Missing,0,F,TUR,A,25/01/2023,A
1013803,NULL,Missing,0,F,BRA,A,28/01/2023,B
1013804,NULL,Missing,0,F,BRA,A,26/01/2023,A
1013805,NULL,Missing,0,M,BRA,I,01/02/2023,B
1013806,NULL,Missing,0,Missing,USA,I,25/01/2023,A
1013807,NULL,Missing,0,Missing,GBR,I,26/01/2023,B
1013808,NULL,Missing,0,Missing,MEX,A,01/02/2023,B
1013809,NULL,Missing,0,M,TUR,I,31/01/2023,B
1013810,NULL,Missing,0,M,BRA,A,02/02/2023,B
1013811,NULL,Missing,0,M,USA,I,01/02/2023,B
1013812,NULL,Missing,0,F,USA,I,28/01/2023,B
1013813,NULL,Missing,0,F,DEU,A,25/01/2023,A
1013814,NULL,Missing,0,M,BRA,A,25/01/2023,B
1013815,NULL,Missing,0,M,AUS,A,28/01/2023,A
